,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
3946,ENPRP,NJ,2017,0,New Jersey,99.35210038,48,881961
3947,GETCB,NJ,2017,466,New Jersey,99.35210038,48,881961
3948,HYTCB,NJ,2017,126,New Jersey,99.35210038,48,881961
3949,NCPRB,NJ,2017,26428,New Jersey,99.35210038,48,881961
3950,NGMPB,NJ,2017,0,New Jersey,99.35210038,48,881961
3951,NGMPK,NJ,2017,0,New Jersey,99.35210038,48,881961
3952,NGMPP,NJ,2017,0,New Jersey,99.35210038,48,881961
3953,NUETB,NJ,2017,355948,New Jersey,99.35210038,48,881961
3954,PAPRB,NJ,2017,0,New Jersey,99.35210038,48,881961
3955,PAPRP,NJ,2017,0,New Jersey,99.35210038,48,881961
3956,REPRB,NJ,2017,45602,New Jersey,99.35210038,48,881961
3957,SOTCB,NJ,2017,25630,New Jersey,99.35210038,48,881961
3958,TEPRB,NJ,2017,401550,New Jersey,99.35210038,48,881961
3959,TETCB,NJ,2017,2089145,New Jersey,99.35210038,48,881961
3960,WDEXB,NJ,2017,0,New Jersey,99.35210038,48,881961
3961,WDPRB,NJ,2017,3044,New Jersey,99.35210038,48,881961
3962,WDTCB,NJ,2017,3044,New Jersey,99.35210038,48,881961
3963,WSTCB,NJ,2017,15938,New Jersey,99.35210038,48,881961
3964,WWPRB,NJ,2017,18982,New Jersey,99.35210038,48,881961
3965,WYTCB,NJ,2017,207,New Jersey,99.35210038,48,881961
3966,BDFDB,NM,2017,0,New Mexico,49.62030346,47,5893114
3967,BDPRP,NM,2017,0,New Mexico,49.62030346,47,5893114
3968,BFFDB,NM,2017,0,New Mexico,49.62030346,47,5893114
3969,BFPRP,NM,2017,0,New Mexico,49.62030346,47,5893114
3970,CLPRB,NM,2017,257710,New Mexico,49.62030346,47,5893114
3971,CLPRK,NM,2017,18.616,New Mexico,49.62030346,47,5893114
3972,CLPRP,NM,2017,13844,New Mexico,49.62030346,47,5893114
3973,COPRK,NM,2017,5.723,New Mexico,49.62030346,47,5893114
3974,EMFDB,NM,2017,0,New Mexico,49.62030346,47,5893114
3975,ENPRP,NM,2017,0,New Mexico,49.62030346,47,5893114
3976,GETCB,NM,2017,487,New Mexico,49.62030346,47,5893114
3977,HYTCB,NM,2017,1780,New Mexico,49.62030346,47,5893114
3978,NCPRB,NM,2017,57673,New Mexico,49.62030346,47,5893114
3979,NGMPB,NM,2017,1506770,New Mexico,49.62030346,47,5893114
3980,NGMPK,NM,2017,1.159,New Mexico,49.62030346,47,5893114
3981,NGMPP,NM,2017,1299732,New Mexico,49.62030346,47,5893114
3982,NUETB,NM,2017,0,New Mexico,49.62030346,47,5893114
3983,PAPRB,NM,2017,986514,New Mexico,49.62030346,47,5893114
3984,PAPRP,NM,2017,172377,New Mexico,49.62030346,47,5893114
3985,REPRB,NM,2017,67408,New Mexico,49.62030346,47,5893114
3986,SOTCB,NM,2017,13076,New Mexico,49.62030346,47,5893114
3987,TEPRB,NM,2017,2818402,New Mexico,49.62030346,47,5893114
3988,TETCB,NM,2017,684366,New Mexico,49.62030346,47,5893114
3989,WDEXB,NM,2017,0,New Mexico,49.62030346,47,5893114
3990,WDPRB,NM,2017,9312,New Mexico,49.62030346,47,5893114
3991,WDTCB,NM,2017,9312,New Mexico,49.62030346,47,5893114
3992,WSTCB,NM,2017,423,New Mexico,49.62030346,47,5893114
3993,WWPRB,NM,2017,9735,New Mexico,49.62030346,47,5893114
3994,WYTCB,NM,2017,42330,New Mexico,49.62030346,47,5893114
3995,BDFDB,NV,2017,0,Nevada,40.20696595,33,311016629
3996,BDPRP,NV,2017,0,Nevada,40.20696595,33,311016629
3997,BFFDB,NV,2017,0,Nevada,40.20696595,33,311016629
3998,BFPRP,NV,2017,0,Nevada,40.20696595,33,311016629
3999,CLPRB,NV,2017,0,Nevada,40.20696595,33,311016629
4000,CLPRK,NV,2017,0,Nevada,40.20696595,33,311016629
4001,CLPRP,NV,2017,0,Nevada,40.20696595,33,311016629
4002,COPRK,NV,2017,5.723,Nevada,40.20696595,33,311016629
4003,EMFDB,NV,2017,0,Nevada,40.20696595,33,311016629
4004,ENPRP,NV,2017,0,Nevada,40.20696595,33,311016629
4005,GETCB,NV,2017,31876,Nevada,40.20696595,33,311016629
4006,HYTCB,NV,2017,16700,Nevada,40.20696595,33,311016629
4007,NCPRB,NV,2017,94965,Nevada,40.20696595,33,311016629
4008,NGMPB,NV,2017,3,Nevada,40.20696595,33,311016629
4009,NGMPK,NV,2017,1.039,Nevada,40.20696595,33,311016629
4010,NGMPP,NV,2017,3,Nevada,40.20696595,33,311016629
4011,NUETB,NV,2017,0,Nevada,40.20696595,33,311016629
4012,PAPRB,NV,2017,1637,Nevada,40.20696595,33,311016629
4013,PAPRP,NV,2017,286,Nevada,40.20696595,33,311016629
4014,REPRB,NV,2017,98128,Nevada,40.20696595,33,311016629
4015,SOTCB,NV,2017,43060,Nevada,40.20696595,33,311016629
4016,TEPRB,NV,2017,99768,Nevada,40.20696595,33,311016629
4017,TETCB,NV,2017,757955,Nevada,40.20696595,33,311016629
4018,WDEXB,NV,2017,0,Nevada,40.20696595,33,311016629
4019,WDPRB,NV,2017,2320,Nevada,40.20696595,33,311016629
4020,WDTCB,NV,2017,2320,Nevada,40.20696595,33,311016629
4021,WSTCB,NV,2017,843,Nevada,40.20696595,33,311016629
4022,WWPRB,NV,2017,3163,Nevada,40.20696595,33,311016629
4023,WYTCB,NV,2017,3329,Nevada,40.20696595,33,311016629
4024,BDFDB,NY,2017,0,New York,165.8301752,52,789556
4025,BDPRP,NY,2017,0,New York,165.8301752,52,789556
4026,BFFDB,NY,2017,21022,New York,165.8301752,52,789556
4027,BFPRP,NY,2017,3687,New York,165.8301752,52,789556
4028,CLPRB,NY,2017,0,New York,165.8301752,52,789556
4029,CLPRK,NY,2017,0,New York,165.8301752,52,789556
4030,CLPRP,NY,2017,0,New York,165.8301752,52,789556
4031,COPRK,NY,2017,5.723,New York,165.8301752,52,789556
4032,EMFDB,NY,2017,21022,New York,165.8301752,52,789556
4033,ENPRP,NY,2017,3687,New York,165.8301752,52,789556
4034,GETCB,NY,2017,1185,New York,165.8301752,52,789556
4035,HYTCB,NY,2017,277725,New York,165.8301752,52,789556
4036,NCPRB,NY,2017,330933,New York,165.8301752,52,789556
4037,NGMPB,NY,2017,11760,New York,165.8301752,52,789556
4038,NGMPK,NY,2017,1.032,New York,165.8301752,52,789556
4039,NGMPP,NY,2017,11395,New York,165.8301752,52,789556
4040,NUETB,NY,2017,441029,New York,165.8301752,52,789556
4041,PAPRB,NY,2017,1105,New York,165.8301752,52,789556
4042,PAPRP,NY,2017,193,New York,165.8301752,52,789556
4043,REPRB,NY,2017,447680,New York,165.8301752,52,789556
4044,SOTCB,NY,2017,13919,New York,165.8301752,52,789556
4045,TEPRB,NY,2017,901574,New York,165.8301752,52,789556
4046,TETCB,NY,2017,3776092,New York,165.8301752,52,789556
4047,WDEXB,NY,2017,0,New York,165.8301752,52,789556
4048,WDPRB,NY,2017,60164,New York,165.8301752,52,789556
4049,WDTCB,NY,2017,60164,New York,165.8301752,52,789556
4050,WSTCB,NY,2017,35562,New York,165.8301752,52,789556
4051,WWPRB,NY,2017,95725,New York,165.8301752,52,789556
4052,WYTCB,NY,2017,38105,New York,165.8301752,52,789556
4053,BDFDB,OH,2017,9117,Ohio,205.0608887,118,10274821
4054,BDPRP,OH,2017,1678,Ohio,205.0608887,118,10274821
4055,BFFDB,OH,2017,92214,Ohio,205.0608887,118,10274821
4056,BFPRP,OH,2017,16251,Ohio,205.0608887,118,10274821
4057,CLPRB,OH,2017,233560,Ohio,205.0608887,118,10274821
4058,CLPRK,OH,2017,24.614,Ohio,205.0608887,118,10274821
4059,CLPRP,OH,2017,9489,Ohio,205.0608887,118,10274821
4060,COPRK,OH,2017,5.723,Ohio,205.0608887,118,10274821
4061,EMFDB,OH,2017,83098,Ohio,205.0608887,118,10274821
4062,ENPRP,OH,2017,14573,Ohio,205.0608887,118,10274821
4063,GETCB,OH,2017,3435,Ohio,205.0608887,118,10274821
4064,HYTCB,OH,2017,2555,Ohio,205.0608887,118,10274821
4065,NCPRB,OH,2017,23060,Ohio,205.0608887,118,10274821
4066,NGMPB,OH,2017,2009410,Ohio,205.0608887,118,10274821
4067,NGMPK,OH,2017,1.122,Ohio,205.0608887,118,10274821
4068,NGMPP,OH,2017,1791359,Ohio,205.0608887,118,10274821
4069,NUETB,OH,2017,184997,Ohio,205.0608887,118,10274821
4070,PAPRB,OH,2017,114517,Ohio,205.0608887,118,10274821
4071,PAPRP,OH,2017,20010,Ohio,205.0608887,118,10274821
4072,REPRB,OH,2017,167037,Ohio,205.0608887,118,10274821
4073,SOTCB,OH,2017,2435,Ohio,205.0608887,118,10274821
4074,TEPRB,OH,2017,2709522,Ohio,205.0608887,118,10274821
4075,TETCB,OH,2017,3616508,Ohio,205.0608887,118,10274821
4076,WDEXB,OH,2017,0,Ohio,205.0608887,118,10274821
4077,WDPRB,OH,2017,36933,Ohio,205.0608887,118,10274821
4078,WDTCB,OH,2017,36933,Ohio,205.0608887,118,10274821
4079,WSTCB,OH,2017,14829,Ohio,205.0608887,118,10274821
4080,WWPRB,OH,2017,51762,Ohio,205.0608887,118,10274821
4081,WYTCB,OH,2017,14635,Ohio,205.0608887,118,10274821
4082,BDFDB,OK,2017,4644,Oklahoma,93.44516627,41,2449186
4083,BDPRP,OK,2017,855,Oklahoma,93.44516627,41,2449186
4084,BFFDB,OK,2017,4644,Oklahoma,93.44516627,41,2449186
4085,BFPRP,OK,2017,855,Oklahoma,93.44516627,41,2449186
4086,CLPRB,OK,2017,12590,Oklahoma,93.44516627,41,2449186
4087,CLPRK,OK,2017,22.428,Oklahoma,93.44516627,41,2449186
4088,CLPRP,OK,2017,561,Oklahoma,93.44516627,41,2449186
4089,COPRK,OK,2017,5.723,Oklahoma,93.44516627,41,2449186
4090,EMFDB,OK,2017,0,Oklahoma,93.44516627,41,2449186
4091,ENPRP,OK,2017,0,Oklahoma,93.44516627,41,2449186
4092,GETCB,OK,2017,24,Oklahoma,93.44516627,41,2449186
4093,HYTCB,OK,2017,18760,Oklahoma,93.44516627,41,2449186
4094,NCPRB,OK,2017,236582,Oklahoma,93.44516627,41,2449186
4095,NGMPB,OK,2017,2936597,Oklahoma,93.44516627,41,2449186
4096,NGMPK,OK,2017,1.168,Oklahoma,93.44516627,41,2449186
4097,NGMPP,OK,2017,2513896,Oklahoma,93.44516627,41,2449186
4098,NUETB,OK,2017,0,Oklahoma,93.44516627,41,2449186
4099,PAPRB,OK,2017,949291,Oklahoma,93.44516627,41,2449186
4100,PAPRP,OK,2017,165873,Oklahoma,93.44516627,41,2449186
4101,REPRB,OK,2017,274848,Oklahoma,93.44516627,41,2449186
4102,SOTCB,OK,2017,382,Oklahoma,93.44516627,41,2449186
4103,TEPRB,OK,2017,4173327,Oklahoma,93.44516627,41,2449186
4104,TETCB,OK,2017,1647508,Oklahoma,93.44516627,41,2449186
4105,WDEXB,OK,2017,0,Oklahoma,93.44516627,41,2449186
4106,WDPRB,OK,2017,28016,Oklahoma,93.44516627,41,2449186
4107,WDTCB,OK,2017,28016,Oklahoma,93.44516627,41,2449186
4108,WSTCB,OK,2017,5606,Oklahoma,93.44516627,41,2449186
4109,WWPRB,OK,2017,33622,Oklahoma,93.44516627,41,2449186
4110,WYTCB,OK,2017,217416,Oklahoma,93.44516627,41,2449186
4111,BDFDB,OR,2017,1481,Oregon,38.79038331,129,137275588
4112,BDPRP,OR,2017,273,Oregon,38.79038331,129,137275588
4113,BFFDB,OR,2017,7011,Oregon,38.79038331,129,137275588
4114,BFPRP,OR,2017,1242,Oregon,38.79038331,129,137275588
4115,CLPRB,OR,2017,0,Oregon,38.79038331,129,137275588
4116,CLPRK,OR,2017,0,Oregon,38.79038331,129,137275588
4117,CLPRP,OR,2017,0,Oregon,38.79038331,129,137275588
4118,COPRK,OR,2017,0,Oregon,38.79038331,129,137275588
4119,EMFDB,OR,2017,5530,Oregon,38.79038331,129,137275588
4120,ENPRP,OR,2017,970,Oregon,38.79038331,129,137275588
4121,GETCB,OR,2017,2839,Oregon,38.79038331,129,137275588
4122,HYTCB,OR,2017,352802,Oregon,38.79038331,129,137275588
4123,NCPRB,OR,2017,417834,Oregon,38.79038331,129,137275588
4124,NGMPB,OR,2017,700,Oregon,38.79038331,129,137275588
4125,NGMPK,OR,2017,1.062,Oregon,38.79038331,129,137275588
4126,NGMPP,OR,2017,659,Oregon,38.79038331,129,137275588
4127,NUETB,OR,2017,0,Oregon,38.79038331,129,137275588
4128,PAPRB,OR,2017,0,Oregon,38.79038331,129,137275588
4129,PAPRP,OR,2017,0,Oregon,38.79038331,129,137275588
4130,REPRB,OR,2017,501442,Oregon,38.79038331,129,137275588
4131,SOTCB,OR,2017,4827,Oregon,38.79038331,129,137275588
4132,TEPRB,OR,2017,502142,Oregon,38.79038331,129,137275588
4133,TETCB,OR,2017,1041344,Oregon,38.79038331,129,137275588
4134,WDEXB,OR,2017,0,Oregon,38.79038331,129,137275588
4135,WDPRB,OR,2017,70785,Oregon,38.79038331,129,137275588
4136,WDTCB,OR,2017,70785,Oregon,38.79038331,129,137275588
4137,WSTCB,OR,2017,5813,Oregon,38.79038331,129,137275588
4138,WWPRB,OR,2017,76598,Oregon,38.79038331,129,137275588
4139,WYTCB,OR,2017,57366,Oregon,38.79038331,129,137275588
4140,BDFDB,PA,2017,5515,Pennsylvania,215.2868489,53,2661655
4141,BDPRP,PA,2017,1015,Pennsylvania,215.2868489,53,2661655
4142,BFFDB,PA,2017,18741,Pennsylvania,215.2868489,53,2661655
4143,BFPRP,PA,2017,3335,Pennsylvania,215.2868489,53,2661655
4144,CLPRB,PA,2017,1260516,Pennsylvania,215.2868489,53,2661655
4145,CLPRK,PA,2017,25.656,Pennsylvania,215.2868489,53,2661655
4146,CLPRP,PA,2017,49131,Pennsylvania,215.2868489,53,2661655
4147,COPRK,PA,2017,5.723,Pennsylvania,215.2868489,53,2661655
4148,EMFDB,PA,2017,13227,Pennsylvania,215.2868489,53,2661655
4149,ENPRP,PA,2017,2320,Pennsylvania,215.2868489,53,2661655
4150,GETCB,PA,2017,2162,Pennsylvania,215.2868489,53,2661655
4151,HYTCB,PA,2017,28775,Pennsylvania,215.2868489,53,2661655
4152,NCPRB,PA,2017,68701,Pennsylvania,215.2868489,53,2661655
4153,NGMPB,PA,2017,5769945,Pennsylvania,215.2868489,53,2661655
4154,NGMPK,PA,2017,1.058,Pennsylvania,215.2868489,53,2661655
4155,NGMPP,PA,2017,5453638,Pennsylvania,215.2868489,53,2661655
4156,NUETB,PA,2017,870187,Pennsylvania,215.2868489,53,2661655
4157,PAPRB,PA,2017,37554,Pennsylvania,215.2868489,53,2661655
4158,PAPRP,PA,2017,6562,Pennsylvania,215.2868489,53,2661655
4159,REPRB,PA,2017,204952,Pennsylvania,215.2868489,53,2661655
4160,SOTCB,PA,2017,4684,Pennsylvania,215.2868489,53,2661655
4161,TEPRB,PA,2017,8143154,Pennsylvania,215.2868489,53,2661655
4162,TETCB,PA,2017,3766880,Pennsylvania,215.2868489,53,2661655
4163,WDEXB,PA,2017,0,Pennsylvania,215.2868489,53,2661655
4164,WDPRB,PA,2017,76403,Pennsylvania,215.2868489,53,2661655
4165,WDTCB,PA,2017,76403,Pennsylvania,215.2868489,53,2661655
4166,WSTCB,PA,2017,41107,Pennsylvania,215.2868489,53,2661655
4167,WWPRB,PA,2017,117510,Pennsylvania,215.2868489,53,2661655
4168,WYTCB,PA,2017,33080,Pennsylvania,215.2868489,53,2661655
4169,BDFDB,RI,2017,156,Rhode Island,9.965275351,12,547069
4170,BDPRP,RI,2017,29,Rhode Island,9.965275351,12,547069
4171,BFFDB,RI,2017,156,Rhode Island,9.965275351,12,547069
4172,BFPRP,RI,2017,29,Rhode Island,9.965275351,12,547069
4173,CLPRB,RI,2017,0,Rhode Island,9.965275351,12,547069
4174,CLPRK,RI,2017,0,Rhode Island,9.965275351,12,547069
4175,CLPRP,RI,2017,0,Rhode Island,9.965275351,12,547069
4176,COPRK,RI,2017,0,Rhode Island,9.965275351,12,547069
4177,EMFDB,RI,2017,0,Rhode Island,9.965275351,12,547069
4178,ENPRP,RI,2017,0,Rhode Island,9.965275351,12,547069
4179,GETCB,RI,2017,57,Rhode Island,9.965275351,12,547069
4180,HYTCB,RI,2017,22,Rhode Island,9.965275351,12,547069
4181,NCPRB,RI,2017,2129,Rhode Island,9.965275351,12,547069
4182,NGMPB,RI,2017,0,Rhode Island,9.965275351,12,547069
4183,NGMPK,RI,2017,0,Rhode Island,9.965275351,12,547069
4184,NGMPP,RI,2017,0,Rhode Island,9.965275351,12,547069
4185,NUETB,RI,2017,0,Rhode Island,9.965275351,12,547069
4186,PAPRB,RI,2017,0,Rhode Island,9.965275351,12,547069
4187,PAPRP,RI,2017,0,Rhode Island,9.965275351,12,547069
4188,REPRB,RI,2017,5967,Rhode Island,9.965275351,12,547069
4189,SOTCB,RI,2017,679,Rhode Island,9.965275351,12,547069
4190,TEPRB,RI,2017,5967,Rhode Island,9.965275351,12,547069
4191,TETCB,RI,2017,182325,Rhode Island,9.965275351,12,547069
4192,WDEXB,RI,2017,0,Rhode Island,9.965275351,12,547069
4193,WDPRB,RI,2017,1645,Rhode Island,9.965275351,12,547069
4194,WDTCB,RI,2017,1645,Rhode Island,9.965275351,12,547069
4195,WSTCB,RI,2017,2037,Rhode Island,9.965275351,12,547069
4196,WWPRB,RI,2017,3682,Rhode Island,9.965275351,12,547069
4197,WYTCB,RI,2017,1372,Rhode Island,9.965275351,12,547069
4198,BDFDB,SC,2017,0,South Carolina,69.96242998,84,68063288
4199,BDPRP,SC,2017,0,South Carolina,69.96242998,84,68063288
4200,BFFDB,SC,2017,0,South Carolina,69.96242998,84,68063288
4201,BFPRP,SC,2017,0,South Carolina,69.96242998,84,68063288
4202,CLPRB,SC,2017,0,South Carolina,69.96242998,84,68063288
4203,CLPRK,SC,2017,0,South Carolina,69.96242998,84,68063288
4204,CLPRP,SC,2017,0,South Carolina,69.96242998,84,68063288
4205,COPRK,SC,2017,0,South Carolina,69.96242998,84,68063288
4206,EMFDB,SC,2017,0,South Carolina,69.96242998,84,68063288
4207,ENPRP,SC,2017,0,South Carolina,69.96242998,84,68063288
4208,GETCB,SC,2017,648,South Carolina,69.96242998,84,68063288
4209,HYTCB,SC,2017,16906,South Carolina,69.96242998,84,68063288
4210,NCPRB,SC,2017,19592,South Carolina,69.96242998,84,68063288
4211,NGMPB,SC,2017,0,South Carolina,69.96242998,84,68063288
4212,NGMPK,SC,2017,0,South Carolina,69.96242998,84,68063288
4213,NGMPP,SC,2017,0,South Carolina,69.96242998,84,68063288
4214,NUETB,SC,2017,568390,South Carolina,69.96242998,84,68063288
4215,PAPRB,SC,2017,0,South Carolina,69.96242998,84,68063288
4216,PAPRP,SC,2017,0,South Carolina,69.96242998,84,68063288
4217,REPRB,SC,2017,132533,South Carolina,69.96242998,84,68063288
4218,SOTCB,SC,2017,2037,South Carolina,69.96242998,84,68063288
4219,TEPRB,SC,2017,700923,South Carolina,69.96242998,84,68063288
4220,TETCB,SC,2017,1647778,South Carolina,69.96242998,84,68063288
4221,WDEXB,SC,2017,5951,South Carolina,69.96242998,84,68063288
4222,WDPRB,SC,2017,108601,South Carolina,69.96242998,84,68063288
4223,WDTCB,SC,2017,102650,South Carolina,69.96242998,84,68063288
4224,WSTCB,SC,2017,4340,South Carolina,69.96242998,84,68063288
4225,WWPRB,SC,2017,112941,South Carolina,69.96242998,84,68063288
4226,WYTCB,SC,2017,0,South Carolina,69.96242998,84,68063288
4227,BDFDB,SD,2017,0,South Dakota,14.65586638,18,3225820
4228,BDPRP,SD,2017,0,South Dakota,14.65586638,18,3225820
4229,BFFDB,SD,2017,160796,South Dakota,14.65586638,18,3225820
4230,BFPRP,SD,2017,28199,South Dakota,14.65586638,18,3225820
4231,CLPRB,SD,2017,0,South Dakota,14.65586638,18,3225820
4232,CLPRK,SD,2017,0,South Dakota,14.65586638,18,3225820
4233,CLPRP,SD,2017,0,South Dakota,14.65586638,18,3225820
4234,COPRK,SD,2017,5.723,South Dakota,14.65586638,18,3225820
4235,EMFDB,SD,2017,160796,South Dakota,14.65586638,18,3225820
4236,ENPRP,SD,2017,28199,South Dakota,14.65586638,18,3225820
4237,GETCB,SD,2017,1868,South Dakota,14.65586638,18,3225820
4238,HYTCB,SD,2017,48419,South Dakota,14.65586638,18,3225820
4239,NCPRB,SD,2017,77574,South Dakota,14.65586638,18,3225820
4240,NGMPB,SD,2017,531,South Dakota,14.65586638,18,3225820
4241,NGMPK,SD,2017,1.115,South Dakota,14.65586638,18,3225820
4242,NGMPP,SD,2017,476,South Dakota,14.65586638,18,3225820
4243,NUETB,SD,2017,0,South Dakota,14.65586638,18,3225820
4244,PAPRB,SD,2017,7463,South Dakota,14.65586638,18,3225820
4245,PAPRP,SD,2017,1304,South Dakota,14.65586638,18,3225820
4246,REPRB,SD,2017,241029,South Dakota,14.65586638,18,3225820
4247,SOTCB,SD,2017,32,South Dakota,14.65586638,18,3225820
4248,TEPRB,SD,2017,249023,South Dakota,14.65586638,18,3225820
4249,TETCB,SD,2017,394141,South Dakota,14.65586638,18,3225820
4250,WDEXB,SD,2017,0,South Dakota,14.65586638,18,3225820
4251,WDPRB,SD,2017,2116,South Dakota,14.65586638,18,3225820
4252,WDTCB,SD,2017,2116,South Dakota,14.65586638,18,3225820
4253,WSTCB,SD,2017,544,South Dakota,14.65586638,18,3225820
4254,WWPRB,SD,2017,2660,South Dakota,14.65586638,18,3225820
4255,WYTCB,SD,2017,27255,South Dakota,14.65586638,18,3225820
4256,BDFDB,TN,2017,244,Tennessee,97.40767095,28,889496
4257,BDPRP,TN,2017,45,Tennessee,97.40767095,28,889496
4258,BFFDB,TN,2017,25649,Tennessee,97.40767095,28,889496
4259,BFPRP,TN,2017,4500,Tennessee,97.40767095,28,889496
4260,CLPRB,TN,2017,11168,Tennessee,97.40767095,28,889496
4261,CLPRK,TN,2017,25.905,Tennessee,97.40767095,28,889496
4262,CLPRP,TN,2017,431,Tennessee,97.40767095,28,889496
4263,COPRK,TN,2017,5.723,Tennessee,97.40767095,28,889496
4264,EMFDB,TN,2017,25404,Tennessee,97.40767095,28,889496
4265,ENPRP,TN,2017,4455,Tennessee,97.40767095,28,889496
4266,GETCB,TN,2017,213,Tennessee,97.40767095,28,889496
4267,HYTCB,TN,2017,80071,Tennessee,97.40767095,28,889496
4268,NCPRB,TN,2017,82362,Tennessee,97.40767095,28,889496
4269,NGMPB,TN,2017,3515,Tennessee,97.40767095,28,889496
4270,NGMPK,TN,2017,1.179,Tennessee,97.40767095,28,889496
4271,NGMPP,TN,2017,2982,Tennessee,97.40767095,28,889496
4272,NUETB,TN,2017,332779,Tennessee,97.40767095,28,889496
4273,PAPRB,TN,2017,1551,Tennessee,97.40767095,28,889496
4274,PAPRP,TN,2017,271,Tennessee,97.40767095,28,889496
4275,REPRB,TN,2017,166421,Tennessee,97.40767095,28,889496
4276,SOTCB,TN,2017,1679,Tennessee,97.40767095,28,889496
4277,TEPRB,TN,2017,515435,Tennessee,97.40767095,28,889496
4278,TETCB,TN,2017,2145679,Tennessee,97.40767095,28,889496
4279,WDEXB,TN,2017,0,Tennessee,97.40767095,28,889496
4280,WDPRB,TN,2017,52821,Tennessee,97.40767095,28,889496
4281,WDTCB,TN,2017,52821,Tennessee,97.40767095,28,889496
4282,WSTCB,TN,2017,5589,Tennessee,97.40767095,28,889496
4283,WWPRB,TN,2017,58411,Tennessee,97.40767095,28,889496
4284,WYTCB,TN,2017,399,Tennessee,97.40767095,28,889496
4285,BDFDB,TX,2017,25313,Texas,664.9673475,219,98254981
4286,BDPRP,TX,2017,4659,Texas,664.9673475,219,98254981
4287,BFFDB,TX,2017,74708,Texas,664.9673475,219,98254981
4288,BFPRP,TX,2017,13322,Texas,664.9673475,219,98254981
4289,CLPRB,TX,2017,474274,Texas,664.9673475,219,98254981
4290,CLPRK,TX,2017,13.036,Texas,664.9673475,219,98254981
4291,CLPRP,TX,2017,36382,Texas,664.9673475,219,98254981
4292,COPRK,TX,2017,5.723,Texas,664.9673475,219,98254981
4293,EMFDB,TX,2017,49395,Texas,664.9673475,219,98254981
4294,ENPRP,TX,2017,8663,Texas,664.9673475,219,98254981
4295,GETCB,TX,2017,2478,Texas,664.9673475,219,98254981
4296,HYTCB,TX,2017,9784,Texas,664.9673475,219,98254981
4297,NCPRB,TX,2017,655250,Texas,664.9673475,219,98254981
4298,NGMPB,TX,2017,8735219,Texas,664.9673475,219,98254981
4299,NGMPK,TX,2017,1.209,Texas,664.9673475,219,98254981
4300,NGMPP,TX,2017,7223841,Texas,664.9673475,219,98254981
4301,NUETB,TX,2017,403523,Texas,664.9673475,219,98254981
4302,PAPRB,TX,2017,7297941,Texas,664.9673475,219,98254981
4303,PAPRP,TX,2017,1275195,Texas,664.9673475,219,98254981
4304,REPRB,TX,2017,810455,Texas,664.9673475,219,98254981
4305,SOTCB,TX,2017,25155,Texas,664.9673475,219,98254981
4306,TEPRB,TX,2017,17721412,Texas,664.9673475,219,98254981
4307,TETCB,TX,2017,13173303,Texas,664.9673475,219,98254981
4308,WDEXB,TX,2017,0,Texas,664.9673475,219,98254981
4309,WDPRB,TX,2017,55169,Texas,664.9673475,219,98254981
4310,WDTCB,TX,2017,55169,Texas,664.9673475,219,98254981
4311,WSTCB,TX,2017,25328,Texas,664.9673475,219,98254981
4312,WWPRB,TX,2017,80497,Texas,664.9673475,219,98254981
4313,WYTCB,TX,2017,617833,Texas,664.9673475,219,98254981
4314,BDFDB,US,2017,206416,United States,,,
4315,BDPRP,US,2017,37993,United States,,,
4316,BFFDB,US,2017,2370020,United States,,,
4317,BFPRP,US,2017,417428,United States,,,
4318,CLPRB,US,2017,15549225,United States,,,
4319,CLPRK,US,2017,20.074,United States,,,
